poduct_category,Product Name,Link,Image,Price,product_description,tab_discription
oil,Almond Winter Combo- DIVYA BADAM ROGAN 150 ML+Badam Pak 500 gm- Rs 100 Off,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/almond-winter-combo-divya-badam-rogan-150-mlbadam-pak-500-gm-rs-100-off/3369,https://www.patanjaliayurved.net/assets/product_images/400x500/1641633981400x500.jpg,725,almond winter combo divya badam rogan mlbadam pak gmget rs wallet,product infobest days manufacturing date
lep,Divya Kantilep,https://www.patanjaliayurved.net/product/ayurvedic-medicine/lep/divya-kantilep/70,https://www.patanjaliayurved.net/assets/product_images/400x500/1689486694Kanilep50g1.png,90,divya kantilep herbs plant products natural astringent detoxifying moisturizing properties extracts excess oil released sebaceous glands cleanses skin environmental pollutants curing pimples black heads acne balanced moisturizing effect nourishes skin prevents lines dullness wrinkles forming apply divya kantilep regularly best results divya kantilep brings natures goodness radiant beautiful skin,benefitsingredientshow useother product infocures pimples black spots hyperpigmentation skin problemsmehandiaamahaldimanjishthajaiphalchandan swetsugandhbalaela badihaldieluwakatthakapoorsamudraphenmix gms honey milk rose water aloe vera juice prepare paste gently apply face day allow dry hrs wash lukewarm water directed physicianbest before months manufacturing date
lep,Divya Switrghan Lep,https://www.patanjaliayurved.net/product/ayurvedic-medicine/lep/divya-switrghan-lep/188,https://www.patanjaliayurved.net/assets/product_images/400x500/1688451004Divyaswitraghnalepa1.png,50,divya switrghan lep ayurvedic formulation improve leucoderma discoloration skin regular use helps skin diseases promotes clearer freshlooking skin cure skin disease natural herbal mix contains bakuchi manjith supervision medical practitioner,benefitsingredientshow useother product infoworks discoloration skinimproves skin conditionbakuchimanjithgeruhinaas directed physicianbest years manufacturing date
lep,Divya Healom Medicate Dressing (10x100),https://www.patanjaliayurved.net/product/ayurvedic-medicine/lep/divya-healom-medicate-dressing-10x100/3720,https://www.patanjaliayurved.net/assets/product_images/400x500/16913941651.png,2,divya healom medicate dressin gives comfortable protection wash proof stay upto hrs,benefitsingredientsother product infocomfortable protectionstay upto hrsdressingbest years manufacturing
balm-inhaler,Patanjali Balm,https://www.patanjaliayurved.net/product/ayurvedic-medicine/balm-inhaler/patanjali-balm/979,https://www.patanjaliayurved.net/assets/product_images/400x500/1688195663Balm10g1.png,28,balm topical cream prepared alleviate discomfort pain patanjali balm exceptional analgesic balm formulated potent blend natural ingredients known therapeutic propertiespatanjali balm meticulously prepared provide rapid relief aches pains ideal solution seeking noninvasive natural alternative conventional pain relief methods patanjali balm composed therapeutic ingredients gandhpura taila pudina satva nilgiri taila gandhpura oil highly valued antipyretic analgesic propertiespatanjali balm provides immediate relief colds headaches gently massaging balm forehead eases headaches patanjali balm suitable use skin types needed easy apply gets absorbed quicklyexperience soothing benefits patanjali balm pain relief step painfree life,benefitsingredientshow useother product infoprovides relief aches pain discomfortgandhpura taila gautheria fragrantissimapudina satva mentha piperitanilgiri taila eucalptus globulusbase material petroleum jellyhard paraffinas directed physicianbest years manufacturing date
balm-inhaler,Divya Dhara,https://www.patanjaliayurved.net/product/ayurvedic-medicine/balm-inhaler/divya-dhara/38,https://www.patanjaliayurved.net/assets/product_images/400x500/1688195795Divyadhara1.png,45,divya dhara beneficial headache tooth ache ear diseases nose bleeding injuries cnidosis cough indigestion dyspepsia headache drops massage gently drops smell immediate relief headache toothache drops cotton apply painful tooth stomach ache gastric trouble swelling gas asthma problem drops medicine hot water batasha candy asthma respiratory problem sniff oil apply chest gives spontaneous relief able breath breathe related diseases vapors drops oil mixed  kg kg warm water cholera drops oil saufadi minutes benefit increase duration minutes halfanhour hour gives instant relief cholera cold cough allergy spontaneous relief medicine,benefitsingredientshow useother product infodivya dhara beneficial headache tooth ache ear diseases nose bleeding injuries cnidosis cough indigestion dyspepsiapeppermint mentha piperitakapoor bhimseni sat cinnamomum camphoraajwain sat trachyspermum ammias directed physicianbest before years manufacturing date
balm-inhaler,Peedanil Pain Relief Patch,https://www.patanjaliayurved.net/product/ayurvedic-medicine/balm-inhaler/peedanil-pain-relief-patch/4076,https://www.patanjaliayurved.net/assets/product_images/400x500/1689505635PeedanilPainReliefPatch1.png,8,patanjali pain relief patch applied medicine starts releasing skin applied area controlled manner gives immediate long lasting relief free harmful chemicals,benefitsingredientshow useother product infoinstant relief painin natural wayuseful joint painspraininflammationskin friendlylong lasting resultseasy usefree harmful chemicalscomposition  patch contains oils gandhpura gaultheria fragrantissima sd  nilgiri eucalyptus globulus lf sat pudina mentha piperata aerial  kapoor bhimseni cinnamomum camphora wd ajwain trachyspermum ammi fr extract soya glycine max sd clean dry affected bodyareatake peedanil patch remove protecting film shorter edge patchapply peedanil patch affected area gentle pressureafter hours peedanil patch application remove patch pulling direction hair growth use warm water isopropyl alcohol necessaryone peedanil patch applied day directed physicianbest days date manufacturing
balm-inhaler,BALM FAST RELIEF 25G DISPN.T.O(5+1)FREE,https://www.patanjaliayurved.net/product/ayurvedic-medicine/balm-inhaler/balm-fast-relief-25g-dispnto51free/4324,https://www.patanjaliayurved.net/assets/product_images/400x500/1700135756Balmoffer1.png,300,instant relief colds headaches patanjali balm therapeutic ingredients including gandhpurataila oil neelgiri taila gandhpura oil valued antipyretic analgesic properties balm reduces fever provides respite aches pains gently massaging balm forehead eases headaches,benefitsingredientshow useother product infoprovides relief aches pain discomfortgandhpura taila gautheria fragrantissimapudina satva mentha piperitanilgiri taila eucalptus globulusbase material petroleum jellyhard paraffinas directed physicianbest before months manufacturing date
balm-inhaler,Patanjali Pain Reliever Combo- Balm  25 gm+Peedantak Pain Reliever 50 gm- Rs 17 Off,https://www.patanjaliayurved.net/product/ayurvedic-medicine/balm-inhaler/patanjali-pain-reliever-combo-balm-25-gmpeedantak-pain-reliever-50-gm-rs-17-off/3392,https://www.patanjaliayurved.net/assets/product_images/400x500/1691561199ointment+balm.png,130,pain reliever combo balm gmpeedantak pain reliever gmget rs wallet,product infobest days manufacturing date
eye-ear-oral-care,Patanjali Saumya Eye Drop,https://www.patanjaliayurved.net/product/ayurvedic-medicine/eye-ear-oral-care/patanjali-saumya-eye-drop/1472,https://www.patanjaliayurved.net/assets/product_images/400x500/1688450667f.png,35,patanjali saumya eye drop aqueous distillate valuable herbs useful ocular diseases cleanses eyes protects harmful environmental impacts contains aparajita flower naturally important herbs soothing impact eyes helps improve vision,benefitsingredientshow useother product inforefreshes tired eyeseach ml containsaprajita nirgundi tulsi patra haritaki nimba mamira bahera bhringraj rakt chandan nirmalilodhramulethiamlasahijanaharidra durba palashpunarnava aloevera rasaut coriander ajmoda manjishtha gulab camphor sandhav lavan yashad bhasm shudh suhaga sphatic bhasm glycerine drops times day directed physicianexpiry date months manufacturing date
eye-ear-oral-care,Patanjali Drishti Eye Drop,https://www.patanjaliayurved.net/product/ayurvedic-medicine/eye-ear-oral-care/patanjali-drishti-eye-drop/893,https://www.patanjaliayurved.net/assets/product_images/400x500/1688450755DrishtiEyeDrop10ml1.png,20,patanjali drishti eye drop effective eye drop kind eye problem safe use ayurvedic medicine helps increasing eyesight general eye tonic daily avoids effects air pollution eyes,benefitsingredientshow useother product infonetra vikar chakshushya eye disorder beneficial eyescomposition ml containsshwet pyaz allium cepa bulb juice mladrak swaras zingiber officinale rhizome juice mlnimbu swaras citrus aurantifolia fruit juice mlshahad honey mlpeservative as ip benzalkonium chloride put drops eyes twice daily directed physicianbest before months manufacturing date
agarbatti-and-dhoops,Aastha Premium Rose Dhoop - 20 N,https://www.patanjaliayurved.net/product/herbal-home-care/agarbatti-and-dhoops/aastha-premium-rose-dhoop-20-n/3917,https://www.patanjaliayurved.net/assets/product_images/400x500/1696420299RoseDhoopPr20N1.png,28,aastha pooja products best quality ingredients aimed creating divine atmosphere considered natural rose fragrance ayurvedic herbs great significance controlling diseases purifies environment dhoop natural herbs helps stablish connection aatma inner soul parmatma almighty god intact,benefitsingredientshow useother product infolasting aromamakes pleasant environment surroundingget rid small insectsrose leafsmade natural ingredients gently remove stick dhoop precut mass roll praying shape want end pointed light pointed end offer prayersbest years date manufacturing
agarbatti-and-dhoops,Aastha Premium Gugal Dhoop - 20 N,https://www.patanjaliayurved.net/product/herbal-home-care/agarbatti-and-dhoops/aastha-premium-gugal-dhoop-20-n/3914,https://www.patanjaliayurved.net/assets/product_images/400x500/1670230231400x500.jpg,28,aastha pooja products best quality ingredients aimed creating divine atmosphere considered natural fragrance ayurvedic herbs great significance controlling diseases purifies environment dhoop natural herbs helps stablish connection aatma inner soul parmatma almighty god intact,benefitsingredientshow useother product infolasting aromamakes pleasant environment surroundingget rid small insectsmade natural ingredientshold stick gently light end blow flame stick catches flameplace lighted stick non inflammable surface wellventilated areabest years date manufacturing
agarbatti-and-dhoops,Aastha Premium Loban Dhoop - 20 N,https://www.patanjaliayurved.net/product/herbal-home-care/agarbatti-and-dhoops/aastha-premium-loban-dhoop-20-n/3915,https://www.patanjaliayurved.net/assets/product_images/400x500/1696500807LobanPremiumDhoop1.png,28,aastha pooja products best quality ingredients aimed creating divine atmosphere considered natural premium loban fragrance ayurvedic herbs great significance controlling diseases purifies environment dhoop natural herbs helps establish connection aatma inner soul parmatma almighty god intact,benefitsingredientshow useother product infolasting aromamakes pleasant environment surroundingget rid small insectsnatural herbs ghee residue gently remove stick dhoop precut mass roll praying shape want end pointed light pointed end offer prayersbest years date manufacturing
agarbatti-and-dhoops,Aastha Premium Mogra Dhoop - 20 N,https://www.patanjaliayurved.net/product/herbal-home-care/agarbatti-and-dhoops/aastha-premium-mogra-dhoop-20-n/3916,https://www.patanjaliayurved.net/assets/product_images/400x500/1696494132MograPremiumDhoop1.png,28,aastha dhoop products best quality ingredients aimed creating divine atmosphere considered natural mogra fragrance ayurvedic herbs great significance controlling diseases purifies environment dhoop natural herbs helps stablish connection aatma inner soul parmatma almighty god intact,benefitsingredientshow useother product infolasting aromamakes pleasant environment surroundingget rid small insects mogra oil extractghee residueflowers leafs gently remove stick dhoop precut mass roll praying shape want end pointed light pointed end offer prayersbest years date manufacturing
agarbatti-and-dhoops,Aastha Premium Deluxe Dhoop - 20 N,https://www.patanjaliayurved.net/product/herbal-home-care/agarbatti-and-dhoops/aastha-premium-deluxe-dhoop-20-n/3913,https://www.patanjaliayurved.net/assets/product_images/400x500/1688635405AasthaDeluxedhoopPremium1.png,28,true faith takes close god patanjali aastha pooja products best quality ingredients aimed creating divine atmosphere aastha premium deluxe dhoop considered natural fragrance ayurvedic herbs great significance controlling diseases purifies environment dhoop natural herbs,benefitsingredientshow useother product infolasting aromamakes pleasant environment surroundingget rid small insectsmade natural ingredientsjust place incense stick incense holder light end stick help match lighterbest months manufacturing date
